image,name,shortName,status,lastTradePrice,bestBuyYesCost,bestBuyNoCost,bestSellYesCost,bestSellNoCost,lastClosePrice,displayOrder,current_time,market_id,market_url,contract_id,new_image
https://az620379.vo.msecnd.net/images/Contracts/small_1d8cb077-b0ce-456e-aadc-57fc4d88dcd7.png,Ron DeSantis,DeSantis,Open,0.01,0.02,0.99,0.01,0.98,0.01,0,2024-04-04T17:30:24.252293,7456,https://www.predictit.org/markets/detail/7456/Who-will-win-the-2024-US-presidential-election,27484,https://az620379_vo_msecnd_net/images/Contracts/small_1d8cb077-b0ce-456e-aadc-57fc4d88dcd7.png
https://az620379.vo.msecnd.net/images/Contracts/small_87412471-a5b6-4b74-bcc4-685106982248.jpg,Pete Buttigieg,Buttigieg,Open,0.01,0.01,,,0.99,0.01,0,2024-04-04T17:30:24.252293,7456,https://www.predictit.org/markets/detail/7456/Who-will-win-the-2024-US-presidential-election,28624,https://az620379_vo_msecnd_net/images/Contracts/small_87412471-a5b6-4b74-bcc4-685106982248.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_88c5c8fe-3175-4907-9375-0f63071d1aab.png,Vivek Ramaswamy,Ramaswamy,Open,0.01,0.01,,,0.99,0.01,0,2024-04-04T17:30:24.252293,7456,https://www.predictit.org/markets/detail/7456/Who-will-win-the-2024-US-presidential-election,31294,https://az620379_vo_msecnd_net/images/Contracts/small_88c5c8fe-3175-4907-9375-0f63071d1aab.png
https://az620379.vo.msecnd.net/images/Contracts/small_958885c8-c04c-4ad3-b64e-fe33e9af83cc.jpg,Tim Scott,Scott,Open,0.01,0.01,,,0.99,0.01,0,2024-04-04T17:30:24.252293,7456,https://www.predictit.org/markets/detail/7456/Who-will-win-the-2024-US-presidential-election,31295,https://az620379_vo_msecnd_net/images/Contracts/small_958885c8-c04c-4ad3-b64e-fe33e9af83cc.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_42e624ca-be5f-4c3e-8939-86bb42b0314d.jpg,Will Kamala Harris be on the 2024 Democratic ticket?,Harris on 2024 Democratic ticket?,Open,0.93,0.93,0.08,0.92,0.07,0.93,0,2024-04-04T17:30:24.252293,7629,https://www.predictit.org/markets/detail/7629/Will-Kamala-Harris-be-on-the-2024-Democratic-ticket,28600,https://az620379_vo_msecnd_net/images/Contracts/small_42e624ca-be5f-4c3e-8939-86bb42b0314d.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_958885c8-c04c-4ad3-b64e-fe33e9af83cc.jpg,Tim Scott,Scott,Open,0.23,0.23,0.78,0.22,0.77,0.23,0,2024-04-04T17:30:24.252293,8069,https://www.predictit.org/markets/detail/8069/Who-will-win-the-2024-Republican-vice-presidential-nomination,31254,https://az620379_vo_msecnd_net/images/Contracts/small_958885c8-c04c-4ad3-b64e-fe33e9af83cc.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_4b2b5732-b84d-4ac6-b7da-9d3790c691e0.png,Kristi Noem,Noem,Open,0.18,0.18,0.83,0.17,0.82,0.19,0,2024-04-04T17:30:24.252293,8069,https://www.predictit.org/markets/detail/8069/Who-will-win-the-2024-Republican-vice-presidential-nomination,31291,https://az620379_vo_msecnd_net/images/Contracts/small_4b2b5732-b84d-4ac6-b7da-9d3790c691e0.png
https://az620379.vo.msecnd.net/images/Contracts/small_1fddbf17-29c8-45da-90bb-8f18fe5f1ffc.jpg,Tulsi Gabbard,Gabbard,Open,0.12,0.13,0.88,0.12,0.87,0.12,0,2024-04-04T17:30:24.252293,8069,https://www.predictit.org/markets/detail/8069/Who-will-win-the-2024-Republican-vice-presidential-nomination,31390,https://az620379_vo_msecnd_net/images/Contracts/small_1fddbf17-29c8-45da-90bb-8f18fe5f1ffc.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_e9423152-8426-4ad5-8d1a-27dddf5d9da0.png,Elise Stefanik,Stefanik,Open,0.11,0.12,0.9,0.1,0.88,0.1,0,2024-04-04T17:30:24.252293,8069,https://www.predictit.org/markets/detail/8069/Who-will-win-the-2024-Republican-vice-presidential-nomination,31290,https://az620379_vo_msecnd_net/images/Contracts/small_e9423152-8426-4ad5-8d1a-27dddf5d9da0.png
https://az620379.vo.msecnd.net/images/Contracts/small_7e7037c5-0f61-4650-97e5-59247847f02f.png,Sarah H. Sanders,Sanders,Open,0.06,0.07,0.94,0.06,0.93,0.06,0,2024-04-04T17:30:24.252293,8069,https://www.predictit.org/markets/detail/8069/Who-will-win-the-2024-Republican-vice-presidential-nomination,31391,https://az620379_vo_msecnd_net/images/Contracts/small_7e7037c5-0f61-4650-97e5-59247847f02f.png
https://az620379.vo.msecnd.net/images/Contracts/small_20003de6-fa6b-4fb5-82be-aba2bc8c02f9.jpg,Nikki Haley,Haley,Open,0.05,0.06,0.95,0.05,0.94,0.05,0,2024-04-04T17:30:24.252293,8069,https://www.predictit.org/markets/detail/8069/Who-will-win-the-2024-Republican-vice-presidential-nomination,31285,https://az620379_vo_msecnd_net/images/Contracts/small_20003de6-fa6b-4fb5-82be-aba2bc8c02f9.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_efb21a3f-9a07-47ab-bc43-dd2b856c42e7.png,Byron Donalds,Donalds,Open,0.05,0.06,0.95,0.05,0.94,0.06,0,2024-04-04T17:30:24.252293,8069,https://www.predictit.org/markets/detail/8069/Who-will-win-the-2024-Republican-vice-presidential-nomination,31288,https://az620379_vo_msecnd_net/images/Contracts/small_efb21a3f-9a07-47ab-bc43-dd2b856c42e7.png
https://az620379.vo.msecnd.net/images/Contracts/small_88c5c8fe-3175-4907-9375-0f63071d1aab.png,Vivek Ramaswamy,Ramaswamy,Open,0.04,0.04,0.97,0.03,0.96,0.04,0,2024-04-04T17:30:24.252293,8069,https://www.predictit.org/markets/detail/8069/Who-will-win-the-2024-Republican-vice-presidential-nomination,31320,https://az620379_vo_msecnd_net/images/Contracts/small_88c5c8fe-3175-4907-9375-0f63071d1aab.png
https://az620379.vo.msecnd.net/images/Contracts/small_1d8cb077-b0ce-456e-aadc-57fc4d88dcd7.png,Ron DeSantis,DeSantis,Open,0.03,0.03,0.98,0.02,0.97,0.03,0,2024-04-04T17:30:24.252293,8069,https://www.predictit.org/markets/detail/8069/Who-will-win-the-2024-Republican-vice-presidential-nomination,31322,https://az620379_vo_msecnd_net/images/Contracts/small_1d8cb077-b0ce-456e-aadc-57fc4d88dcd7.png
https://az620379.vo.msecnd.net/images/Contracts/small_03f9e358-bc9b-403b-b6b4-bcc6acc32338.png,Kari Lake,Lake,Open,0.02,0.03,0.98,0.02,0.97,0.02,0,2024-04-04T17:30:24.252293,8069,https://www.predictit.org/markets/detail/8069/Who-will-win-the-2024-Republican-vice-presidential-nomination,31255,https://az620379_vo_msecnd_net/images/Contracts/small_03f9e358-bc9b-403b-b6b4-bcc6acc32338.png
https://az620379.vo.msecnd.net/images/Contracts/small_58b5f881-b587-4333-880b-024bc39922e8.jpg,Mike Pompeo,Pompeo,Open,0.02,0.03,0.98,0.02,0.97,0.02,0,2024-04-04T17:30:24.252293,8069,https://www.predictit.org/markets/detail/8069/Who-will-win-the-2024-Republican-vice-presidential-nomination,31286,https://az620379_vo_msecnd_net/images/Contracts/small_58b5f881-b587-4333-880b-024bc39922e8.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_5295bdfd-f764-4962-aedb-7dadba467192.png,Marsha Blackburn,Blackburn,Open,0.01,0.02,0.99,0.01,0.98,0.01,0,2024-04-04T17:30:24.252293,8069,https://www.predictit.org/markets/detail/8069/Who-will-win-the-2024-Republican-vice-presidential-nomination,31287,https://az620379_vo_msecnd_net/images/Contracts/small_5295bdfd-f764-4962-aedb-7dadba467192.png
https://az620379.vo.msecnd.net/images/Contracts/small_50d81599-27a9-4528-9640-dbd7cd92661c.png,Marjorie T. Greene,Greene,Open,0.01,0.02,0.99,0.01,0.98,0.01,0,2024-04-04T17:30:24.252293,8069,https://www.predictit.org/markets/detail/8069/Who-will-win-the-2024-Republican-vice-presidential-nomination,31289,https://az620379_vo_msecnd_net/images/Contracts/small_50d81599-27a9-4528-9640-dbd7cd92661c.png
https://az620379.vo.msecnd.net/images/Contracts/small_97751cff-caca-40c3-8d44-2aa9c672832c.png,Glenn Youngkin,Youngkin,Open,0.01,0.02,0.99,0.01,0.98,0.01,0,2024-04-04T17:30:24.252293,8069,https://www.predictit.org/markets/detail/8069/Who-will-win-the-2024-Republican-vice-presidential-nomination,31292,https://az620379_vo_msecnd_net/images/Contracts/small_97751cff-caca-40c3-8d44-2aa9c672832c.png
https://az620379.vo.msecnd.net/images/Contracts/small_afcbd56b-265a-4ae8-a2b6-693899b708a9.png,Robert Kennedy Jr.,RFK Jr.,Open,0.01,0.02,0.99,0.01,0.98,0.02,0,2024-04-04T17:30:24.252293,8069,https://www.predictit.org/markets/detail/8069/Who-will-win-the-2024-Republican-vice-presidential-nomination,31293,https://az620379_vo_msecnd_net/images/Contracts/small_afcbd56b-265a-4ae8-a2b6-693899b708a9.png
https://az620379.vo.msecnd.net/images/Contracts/small_04ec1a37-809e-4e03-bcaf-cbd7274e7f4f.png,Chris Sununu,Sununu,Open,0.01,0.01,,,0.99,0.01,0,2024-04-04T17:30:24.252293,8069,https://www.predictit.org/markets/detail/8069/Who-will-win-the-2024-Republican-vice-presidential-nomination,31318,https://az620379_vo_msecnd_net/images/Contracts/small_04ec1a37-809e-4e03-bcaf-cbd7274e7f4f.png
https://az620379.vo.msecnd.net/images/Contracts/small_e71ddb83-aa6f-4d2e-b2fb-4268b22e0726.png,Kim Reynolds,Reynolds,Open,0.01,0.01,,,0.99,0.01,0,2024-04-04T17:30:24.252293,8069,https://www.predictit.org/markets/detail/8069/Who-will-win-the-2024-Republican-vice-presidential-nomination,31319,https://az620379_vo_msecnd_net/images/Contracts/small_e71ddb83-aa6f-4d2e-b2fb-4268b22e0726.png
https://az620379.vo.msecnd.net/images/Contracts/small_3074a2e1-9027-4c1c-a50f-18db9c0a9bd4.jpg,Mike Pence,Pence,Open,0.01,0.01,,,0.99,0.01,0,2024-04-04T17:30:24.252293,8069,https://www.predictit.org/markets/detail/8069/Who-will-win-the-2024-Republican-vice-presidential-nomination,31321,https://az620379_vo_msecnd_net/images/Contracts/small_3074a2e1-9027-4c1c-a50f-18db9c0a9bd4.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_85dc85dc-58b6-4969-b4a5-98d3f0d157ac.png,Henry McMaster,McMaster,Open,0.01,0.01,,,0.99,0.01,0,2024-04-04T17:30:24.252293,8069,https://www.predictit.org/markets/detail/8069/Who-will-win-the-2024-Republican-vice-presidential-nomination,31323,https://az620379_vo_msecnd_net/images/Contracts/small_85dc85dc-58b6-4969-b4a5-98d3f0d157ac.png
https://az620379.vo.msecnd.net/images/Contracts/small_4925e586-edc2-4238-8237-e8c2b2fa429d.png,Democratic,Democractic,Open,0.66,0.66,0.35,0.65,0.34,0.66,0,2024-04-04T17:30:24.252293,8070,https://www.predictit.org/markets/detail/8070/Which-party-will-win-the-2024-US-Senate-election-in-Arizona,31257,https://az620379_vo_msecnd_net/images/Contracts/small_4925e586-edc2-4238-8237-e8c2b2fa429d.png
https://az620379.vo.msecnd.net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg,Republican,Republican,Open,0.35,0.36,0.65,0.35,0.64,0.36,0,2024-04-04T17:30:24.252293,8070,https://www.predictit.org/markets/detail/8070/Which-party-will-win-the-2024-US-Senate-election-in-Arizona,31256,https://az620379_vo_msecnd_net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_1ea28260-66ce-4e9d-8da4-f0eaa96c4319.jpg,Independent,Independent,Open,0.01,0.01,,,0.99,0.01,0,2024-04-04T17:30:24.252293,8070,https://www.predictit.org/markets/detail/8070/Which-party-will-win-the-2024-US-Senate-election-in-Arizona,31258,https://az620379_vo_msecnd_net/images/Contracts/small_1ea28260-66ce-4e9d-8da4-f0eaa96c4319.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg,Republican,Republican,Open,0.62,0.63,0.38,0.62,0.37,0.62,0,2024-04-04T17:30:24.252293,8072,https://www.predictit.org/markets/detail/8072/Which-party-will-win-Georgia-in-the-2024-presidential-election,31261,https://az620379_vo_msecnd_net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_4925e586-edc2-4238-8237-e8c2b2fa429d.png,Democratic,Democratic,Open,0.4,0.4,0.61,0.39,0.6,0.4,0,2024-04-04T17:30:24.252293,8072,https://www.predictit.org/markets/detail/8072/Which-party-will-win-Georgia-in-the-2024-presidential-election,31262,https://az620379_vo_msecnd_net/images/Contracts/small_4925e586-edc2-4238-8237-e8c2b2fa429d.png
https://az620379.vo.msecnd.net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg,Republican,Republican,Open,0.53,0.54,0.48,0.52,0.46,0.54,0,2024-04-04T17:30:24.252293,8075,https://www.predictit.org/markets/detail/8075/Which-party-will-win-the-2024-US-Senate-election-in-Ohio,31297,https://az620379_vo_msecnd_net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg,Democratic,Democractic,Open,0.5,0.5,0.51,0.49,0.5,0.46,0,2024-04-04T17:30:24.252293,8075,https://www.predictit.org/markets/detail/8075/Which-party-will-win-the-2024-US-Senate-election-in-Ohio,31298,https://az620379_vo_msecnd_net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_4925e586-edc2-4238-8237-e8c2b2fa429d.png,Democratic,Democratic,Open,0.56,0.56,0.45,0.55,0.44,0.56,0,2024-04-04T17:30:24.252293,8076,https://www.predictit.org/markets/detail/8076/Which-party-will-win-Wisconsin-in-the-2024-presidential-election,31300,https://az620379_vo_msecnd_net/images/Contracts/small_4925e586-edc2-4238-8237-e8c2b2fa429d.png
https://az620379.vo.msecnd.net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg,Republican,Republican,Open,0.45,0.46,0.55,0.45,0.54,0.46,0,2024-04-04T17:30:24.252293,8076,https://www.predictit.org/markets/detail/8076/Which-party-will-win-Wisconsin-in-the-2024-presidential-election,31299,https://az620379_vo_msecnd_net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg,GOP by 215+,GOP by 215+,Open,0.02,0.03,0.98,0.02,0.97,0.02,0,2024-04-04T17:30:24.252293,8077,https://www.predictit.org/markets/detail/8077/What-will-be-the-Electoral-College-margin-in-the-2024-presidential-election,31306,https://az620379_vo_msecnd_net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg,GOP by 155 - 214,GOP by 155 - 214,Open,0.02,0.03,0.98,0.02,0.97,0.03,1,2024-04-04T17:30:24.252293,8077,https://www.predictit.org/markets/detail/8077/What-will-be-the-Electoral-College-margin-in-the-2024-presidential-election,31315,https://az620379_vo_msecnd_net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg,GOP by 105 - 154,GOP by 105 - 154,Open,0.07,0.07,0.94,0.06,0.93,0.06,2,2024-04-04T17:30:24.252293,8077,https://www.predictit.org/markets/detail/8077/What-will-be-the-Electoral-College-margin-in-the-2024-presidential-election,31313,https://az620379_vo_msecnd_net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg,GOP by 65 - 104,GOP by 65 - 104,Open,0.12,0.13,0.88,0.12,0.87,0.12,3,2024-04-04T17:30:24.252293,8077,https://www.predictit.org/markets/detail/8077/What-will-be-the-Electoral-College-margin-in-the-2024-presidential-election,31311,https://az620379_vo_msecnd_net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg,GOP by 35 - 64,GOP by 35 - 64,Open,0.14,0.14,0.87,0.13,0.86,0.14,4,2024-04-04T17:30:24.252293,8077,https://www.predictit.org/markets/detail/8077/What-will-be-the-Electoral-College-margin-in-the-2024-presidential-election,31305,https://az620379_vo_msecnd_net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg,GOP by 15 - 34,GOP by 15 - 34,Open,0.08,0.09,0.92,0.08,0.91,0.09,5,2024-04-04T17:30:24.252293,8077,https://www.predictit.org/markets/detail/8077/What-will-be-the-Electoral-College-margin-in-the-2024-presidential-election,31303,https://az620379_vo_msecnd_net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg,GOP by 5 - 14,GOP by 5 - 14,Open,0.06,0.06,0.95,0.05,0.94,0.06,6,2024-04-04T17:30:24.252293,8077,https://www.predictit.org/markets/detail/8077/What-will-be-the-Electoral-College-margin-in-the-2024-presidential-election,31302,https://az620379_vo_msecnd_net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg,GOP by 1 - 4,GOP by 1 - 4,Open,0.04,0.05,0.96,0.04,0.95,0.05,7,2024-04-04T17:30:24.252293,8077,https://www.predictit.org/markets/detail/8077/What-will-be-the-Electoral-College-margin-in-the-2024-presidential-election,31301,https://az620379_vo_msecnd_net/images/Contracts/small_0876890d-22c8-4a07-b9dd-7719754eee7e.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg,Dems by 0 - 4,Dems by 0 - 4,Open,0.06,0.06,0.95,0.05,0.94,0.06,8,2024-04-04T17:30:24.252293,8077,https://www.predictit.org/markets/detail/8077/What-will-be-the-Electoral-College-margin-in-the-2024-presidential-election,31307,https://az620379_vo_msecnd_net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg,Dems by 5 - 14,Dems by 5 - 14,Open,0.06,0.07,0.94,0.06,0.93,0.07,9,2024-04-04T17:30:24.252293,8077,https://www.predictit.org/markets/detail/8077/What-will-be-the-Electoral-College-margin-in-the-2024-presidential-election,31308,https://az620379_vo_msecnd_net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg,Dems by 15 - 34,Dems by 15 - 34,Open,0.08,0.09,0.92,0.08,0.91,0.09,10,2024-04-04T17:30:24.252293,8077,https://www.predictit.org/markets/detail/8077/What-will-be-the-Electoral-College-margin-in-the-2024-presidential-election,31309,https://az620379_vo_msecnd_net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg,Dems by 35 - 64,Dems by 35 - 64,Open,0.13,0.13,0.88,0.12,0.87,0.13,11,2024-04-04T17:30:24.252293,8077,https://www.predictit.org/markets/detail/8077/What-will-be-the-Electoral-College-margin-in-the-2024-presidential-election,31304,https://az620379_vo_msecnd_net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg,Dems by 65 - 104,Dems by 65 - 104,Open,0.16,0.16,0.85,0.15,0.84,0.15,12,2024-04-04T17:30:24.252293,8077,https://www.predictit.org/markets/detail/8077/What-will-be-the-Electoral-College-margin-in-the-2024-presidential-election,31312,https://az620379_vo_msecnd_net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg,Dems by 105 - 154,Dems by 105 - 154,Open,0.08,0.08,0.93,0.07,0.92,0.08,13,2024-04-04T17:30:24.252293,8077,https://www.predictit.org/markets/detail/8077/What-will-be-the-Electoral-College-margin-in-the-2024-presidential-election,31314,https://az620379_vo_msecnd_net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg,Dems by 155 - 214,Dems by 155 - 214,Open,0.03,0.04,0.97,0.03,0.96,0.03,14,2024-04-04T17:30:24.252293,8077,https://www.predictit.org/markets/detail/8077/What-will-be-the-Electoral-College-margin-in-the-2024-presidential-election,31316,https://az620379_vo_msecnd_net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg
https://az620379.vo.msecnd.net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg,Dems by 215+,Dems by 215+,Open,0.02,0.03,0.98,0.02,0.97,0.02,15,2024-04-04T17:30:24.252293,8077,https://www.predictit.org/markets/detail/8077/What-will-be-the-Electoral-College-margin-in-the-2024-presidential-election,31310,https://az620379_vo_msecnd_net/images/Contracts/small_34d54d67-380f-474a-85e1-b8e764160897.jpg
